date,value,ws,wd
2018-01-28 04:00:00,58.55,1.96,161.0
2018-01-28 05:00:00,83.35,2.5,222.0
2018-01-28 06:00:00,138.73,4.3,270.0
2018-01-28 07:00:00,152.25,4.87,270.0
2018-01-28 08:00:00,129.1,5.25,270.0
2018-01-28 09:00:00,97.71,3.86,278.0
2018-01-28 10:00:00,86.53,3.15,290.0
2018-01-28 11:00:00,50.65,3.86,278.0
2018-01-28 12:00:00,53.67,4.24,279.0
2018-01-28 13:00:00,94.24,3.9,295.0
2018-01-28 14:00:00,125.65,5.4,293.0
2018-01-28 15:00:00,160.6,6.17,290.0
2018-01-28 16:00:00,213.05,5.39,295.0
2018-01-28 17:00:00,269.44,4.98,309.0
2018-01-28 18:00:00,260.47,3.92,320.0
2018-01-28 19:00:00,236.73,3.14,315.0
2018-01-28 20:00:00,219.62,1.58,311.0
2018-01-28 21:00:00,178.76,0.0,0.0
2018-01-28 22:00:00,185.14,0.0,0.0
2018-01-28 23:00:00,218.58,0.0,0.0
2018-01-29 00:00:00,216.29,0.0,0.0
2018-01-29 01:00:00,224.27,0.0,0.0
2018-01-29 02:00:00,84.89,0.86,290.0
2018-01-29 05:00:00,58.93,0.0,0.0
2018-01-29 06:00:00,96.03,0.0,0.0
2018-01-29 07:00:00,93.21,0.0,0.0
2018-01-29 08:00:00,70.87,0.0,0.0
2018-01-29 09:00:00,74.35,1.68,251.0
2018-01-29 10:00:00,69.28,3.89,268.0
2018-01-29 11:00:00,39.41,3.62,287.0
2018-01-29 12:00:00,40.35,4.02,300.0
2018-01-29 13:00:00,48.59,5.04,300.0
2018-01-29 14:00:00,79.79,6.11,281.0
2018-01-29 15:00:00,144.73,7.04,275.0
2018-01-29 16:00:00,138.12,6.18,281.0
2018-01-29 17:00:00,206.09,5.41,276.0
2018-01-29 18:00:00,165.02,4.61,280.0
2018-01-30 03:00:00,120.43,2.66,259.0
2018-01-30 04:00:00,64.83,3.14,255.0
2018-01-30 05:00:00,56.26,3.86,266.0
2018-01-30 06:00:00,54.28,3.86,266.0
2018-01-30 07:00:00,41.87,3.15,260.0
2018-01-30 08:00:00,25.93,4.47,266.0
2018-01-30 09:00:00,37.78,5.59,275.0
2018-01-30 10:00:00,30.44,5.32,270.0
2018-01-30 11:00:00,32.19,6.63,266.0
2018-01-30 12:00:00,38.99,7.67,280.0
2018-01-30 13:00:00,60.73,10.21,290.0
2018-01-30 14:00:00,87.56,11.23,297.0
2018-01-30 15:00:00,85.26,7.97,300.0
2018-01-30 16:00:00,63.12,7.73,284.0
2018-01-30 17:00:00,80.1,9.22,275.0
2018-01-30 18:00:00,85.65,7.65,274.0
2018-01-30 19:00:00,101.93,5.4,276.0
2018-01-30 20:00:00,116.33,4.96,280.0
2018-01-30 21:00:00,169.16,5.7,301.0
2018-01-30 22:00:00,156.03,5.7,301.0
2018-01-30 23:00:00,130.44,5.89,279.0
2018-01-31 00:00:00,179.32,5.06,259.0
2018-01-31 01:00:00,167.95,4.27,246.0
2018-01-31 02:00:00,136.58,5.52,262.0
2018-01-31 03:00:00,130.43,5.41,258.0
2018-01-31 04:00:00,120.22,4.66,240.0
2018-01-31 05:00:00,116.2,4.65,245.0
2018-01-31 06:00:00,70.12,4.66,255.0
2018-01-31 07:00:00,55.09,5.02,265.0
2018-01-31 08:00:00,53.17,6.73,270.0
2018-01-31 09:00:00,43.26,7.85,270.0
2018-01-31 10:00:00,61.49,8.0,280.0
2018-01-31 11:00:00,47.66,11.51,277.0
2018-01-31 12:00:00,67.48,10.33,276.0
2018-01-31 13:00:00,84.76,6.18,290.0
2018-01-31 14:00:00,124.09,7.68,290.0
2018-01-31 15:00:00,134.33,7.68,290.0
2018-01-31 16:00:00,223.35,6.9,285.0
2018-01-31 17:00:00,215.59,7.25,284.0
2018-01-31 18:00:00,220.78,5.24,277.0
2018-01-31 19:00:00,129.42,3.9,255.0
2018-01-31 20:00:00,93.38,3.63,251.0
2018-01-31 21:00:00,48.72,3.63,251.0
2018-01-31 22:00:00,89.6,3.04,243.0
2018-01-31 23:00:00,60.49,2.55,253.0
2018-02-01 00:00:00,79.52,2.55,253.0
2018-02-01 01:00:00,125.38,1.77,246.0
2018-02-01 02:00:00,88.16,2.43,270.0
2018-02-01 03:00:00,105.92,1.68,270.0
2018-02-01 04:00:00,177.33,0.0,0.0
2018-02-01 05:00:00,154.92,0.0,0.0
2018-02-01 06:00:00,99.98,0.0,0.0
2018-02-01 07:00:00,66.6,0.0,0.0
2018-02-01 08:00:00,40.96,0.0,0.0
2018-02-01 09:00:00,38.61,1.58,251.0
2018-02-01 10:00:00,37.25,3.41,267.0
2018-02-01 11:00:00,53.57,4.23,282.0
2018-02-01 12:00:00,50.04,4.5,271.0
2018-02-01 13:00:00,65.27,4.87,276.0
2018-02-01 14:00:00,65.55,6.41,278.0
2018-02-01 15:00:00,88.97,6.28,282.0
2018-02-01 16:00:00,160.77,5.39,295.0
2018-02-01 17:00:00,227.24,3.83,290.0
2018-02-01 18:00:00,199.09,3.46,283.0
2018-02-01 19:00:00,109.57,5.24,285.0
2018-02-01 20:00:00,92.99,2.91,290.0
2018-02-01 21:00:00,90.51,0.0,0.0
2018-02-01 22:00:00,141.3,0.0,0.0
2018-02-01 23:00:00,150.04,0.0,0.0
2018-02-02 00:00:00,162.02,0.0,0.0
2018-02-02 01:00:00,183.75,0.0,0.0
2018-02-02 02:00:00,216.77,0.0,0.0
2018-02-02 03:00:00,199.64,0.0,0.0
2018-02-02 04:00:00,230.26,0.0,0.0
2018-02-02 05:00:00,82.94,0.0,0.0
2018-02-02 06:00:00,6.98,0.0,0.0
2018-02-02 07:00:00,12.98,0.75,251.0
2018-02-02 08:00:00,3.38,0.75,251.0
2018-02-02 09:00:00,2.89,2.71,270.0
2018-02-02 10:00:00,33.88,4.66,270.0
2018-02-02 11:00:00,26.36,4.17,270.0
2018-02-02 12:00:00,45.33,5.49,288.0
2018-02-02 13:00:00,45.53,5.96,287.0
2018-02-02 15:00:00,99.04,7.42,270.0
2018-02-02 16:00:00,136.48,6.15,275.0
2018-02-02 18:00:00,120.29,4.57,299.0
2018-02-02 19:00:00,80.22,5.02,315.0
2018-02-02 20:00:00,108.2,2.71,320.0
2018-02-02 21:00:00,67.12,1.96,290.0
2018-02-02 23:00:00,81.25,1.96,330.0
2018-02-03 00:00:00,90.03,1.58,350.0
2018-02-03 02:00:00,145.0,0.0,0.0
2018-02-03 05:00:00,145.82,0.0,0.0
2018-02-03 06:00:00,84.37,0.0,0.0
2018-02-03 07:00:00,11.9,1.68,260.0
2018-02-03 08:00:00,12.399999999999999,3.11,269.0
2018-02-03 10:00:00,28.56,3.86,280.0
2018-02-03 13:00:00,30.14,5.4,305.0
2018-02-03 14:00:00,41.48,6.53,294.0
2018-02-03 15:00:00,89.25,6.53,294.0
2018-02-03 16:00:00,91.52,7.65,306.0
2018-02-03 17:00:00,164.38,6.92,314.0
2018-02-03 18:00:00,148.67,4.66,315.0
2018-02-03 19:00:00,121.8,5.77,304.0
2018-02-03 20:00:00,88.03,3.47,300.0
2018-02-03 21:00:00,115.87,1.58,300.0
2018-02-03 22:00:00,108.41,2.67,292.0
2018-02-03 23:00:00,125.26,1.13,281.0
2018-02-04 00:00:00,134.16,1.58,260.0
2018-02-04 01:00:00,234.39,3.15,260.0
2018-02-04 02:00:00,166.62,2.69,264.0
2018-02-04 03:00:00,126.88,2.69,264.0
2018-02-04 04:00:00,172.14,2.67,251.0
2018-02-04 05:00:00,141.66,2.72,258.0
2018-02-04 06:00:00,65.01,2.77,262.0
2018-02-04 07:00:00,0.54,2.77,262.0
2018-02-04 17:00:00,147.14,6.35,315.0
2018-02-04 18:00:00,129.82,5.98,315.0
2018-02-04 19:00:00,100.29,4.41,288.0
2018-02-04 20:00:00,149.84,1.96,251.0
2018-02-04 21:00:00,156.45,1.13,260.0
2018-02-04 22:00:00,170.6,1.86,252.0
2018-02-04 23:00:00,127.33,0.75,240.0
2018-02-05 00:00:00,148.66,1.13,230.0
2018-02-05 01:00:00,193.83,1.88,230.0
2018-02-05 02:00:00,175.21,0.75,230.0
2018-02-05 03:00:00,167.75,0.0,0.0
2018-02-05 04:00:00,138.56,1.58,251.0
2018-02-05 05:00:00,123.36,1.58,251.0
2018-02-05 06:00:00,90.42,1.13,240.0
2018-02-05 07:00:00,49.68,2.25,235.0
2018-02-05 08:00:00,39.39,1.13,230.0
2018-02-05 09:00:00,18.89,1.96,270.0
2018-02-05 11:00:00,4.11,2.92,251.0
2018-02-05 12:00:00,21.88,3.95,294.0
2018-02-05 13:00:00,36.09,6.18,311.0
2018-02-05 14:00:00,80.03,5.58,305.0
2018-02-05 16:00:00,145.78,4.28,315.0
2018-02-05 17:00:00,175.53,3.88,307.0
2018-02-05 18:00:00,153.87,2.72,301.0
2018-02-05 19:00:00,153.05,2.23,310.0
2018-02-05 20:00:00,153.76,1.13,300.0
2018-02-05 21:00:00,167.17,1.96,270.0
2018-02-05 22:00:00,166.11,2.64,262.0
2018-02-05 23:00:00,175.0,0.75,240.0
2018-02-06 01:00:00,176.67,0.0,0.0
2018-02-06 03:00:00,125.83,0.0,0.0
2018-02-06 04:00:00,123.92,1.58,320.0
2018-02-06 05:00:00,76.24,3.57,290.0
2018-02-06 06:00:00,46.38,4.24,279.0
2018-02-06 07:00:00,62.81,3.78,305.0
2018-02-06 08:00:00,47.43,2.98,309.0
2018-02-06 09:00:00,28.75,3.81,297.0
2018-02-06 10:00:00,21.29,5.41,300.0
2018-02-06 11:00:00,21.84,7.2,312.0
2018-02-06 12:00:00,45.0,8.05,320.0
2018-02-06 13:00:00,56.13,6.9,315.0
2018-02-06 14:00:00,67.78,7.31,314.0
2018-02-06 15:00:00,58.91,7.68,314.0
2018-02-06 16:00:00,79.96,7.64,315.0
2018-02-06 18:00:00,139.47,6.83,313.0
2018-02-06 19:00:00,197.32,4.59,290.0
2018-02-06 20:00:00,197.35,3.43,282.0
2018-02-06 21:00:00,146.08,2.18,298.0
2018-02-06 22:00:00,111.61,1.96,281.0
2018-02-06 23:00:00,85.8,2.67,262.0
2018-02-07 00:00:00,112.52,3.16,270.0
2018-02-07 01:00:00,159.73,3.14,265.0
2018-02-07 02:00:00,139.65,3.15,265.0
2018-02-07 03:00:00,107.36,2.7,266.0
2018-02-07 04:00:00,111.03,2.23,250.0
2018-02-07 05:00:00,101.36,2.56,269.0
2018-02-07 06:00:00,68.05,3.07,270.0
2018-02-07 07:00:00,47.44,3.53,251.0
2018-02-07 09:00:00,29.11,5.25,270.0
2018-02-07 10:00:00,42.71,4.87,286.0
2018-02-07 11:00:00,37.01,6.64,307.0
2018-02-08 07:00:00,62.71,0.0,0.0
2018-02-08 08:00:00,36.72,0.0,0.0
2018-02-08 09:00:00,31.93,1.13,251.0
2018-02-08 10:00:00,28.05,1.96,281.0
2018-02-08 11:00:00,16.91,1.13,311.0
2018-02-08 12:00:00,49.07,1.96,320.0
2018-02-08 13:00:00,69.17,4.29,320.0
2018-02-08 14:00:00,86.58,4.16,295.0
2018-02-08 15:00:00,98.46,4.65,292.0
2018-02-08 16:00:00,140.72,5.39,305.0
2018-02-08 17:00:00,158.39,3.81,297.0
2018-02-08 18:00:00,151.09,3.07,284.0
2018-02-08 19:00:00,163.06,3.07,277.0
2018-02-08 20:00:00,164.61,1.13,270.0
2018-02-08 21:00:00,170.48,0.0,0.0
2018-02-08 22:00:00,208.13,0.0,0.0
2018-02-08 23:00:00,228.42,0.0,0.0
2018-02-09 00:00:00,239.11,0.0,0.0
2018-02-09 01:00:00,195.83,0.0,0.0
2018-02-09 04:00:00,180.99,0.0,0.0
2018-02-09 05:00:00,170.71,0.0,0.0
2018-02-09 06:00:00,134.5,1.58,251.0
2018-02-09 07:00:00,27.94,2.62,238.0
2018-02-09 08:00:00,59.02,1.13,221.0
2018-02-09 09:00:00,43.95,1.58,240.0
2018-02-09 10:00:00,37.29,2.46,260.0
2018-02-09 11:00:00,43.7,2.72,308.0
2018-02-09 12:00:00,45.165,4.01,320.0
2018-02-09 14:00:00,86.46,5.73,282.0
2018-02-09 15:00:00,120.75,5.25,287.0
2018-02-09 16:00:00,196.34,5.79,300.0
2018-02-09 17:00:00,196.03,4.37,296.0
2018-02-09 18:00:00,134.16,3.41,311.0
2018-02-09 21:00:00,147.19,0.0,0.0
2018-02-09 22:00:00,196.68,0.0,0.0
2018-02-10 03:00:00,209.235,0.0,0.0
2018-02-10 06:00:00,96.68,0.0,0.0
2018-02-10 07:00:00,63.29,0.0,0.0
2018-02-10 08:00:00,75.53,0.0,0.0
2018-02-10 09:00:00,84.36,0.0,0.0
2018-02-10 10:00:00,70.15,1.96,50.0
2018-02-10 11:00:00,92.36,1.96,50.0
2018-02-10 12:00:00,51.31,1.58,30.0
2018-02-11 13:00:00,47.47,7.35,146.0
2018-02-11 19:00:00,48.99,4.65,135.0
2018-02-11 20:00:00,48.73,4.21,139.0
2018-02-11 21:00:00,48.78,4.25,156.0
2018-02-11 22:00:00,33.74,4.5,146.0
2018-02-11 23:00:00,18.9,5.92,127.0
2018-02-12 00:00:00,59.78,6.99,132.0
2018-02-12 01:00:00,71.38,7.19,129.0
2018-02-12 04:00:00,49.12,5.39,105.0
2018-02-12 06:00:00,46.05,4.75,97.0
2018-02-12 08:00:00,63.81,4.0,128.0
2018-02-12 21:00:00,38.71,5.8,110.0
2018-02-13 01:00:00,76.64,2.25,105.0
2018-02-13 02:00:00,98.88,1.13,110.0
2018-02-13 05:00:00,47.53,0.0,0.0
2018-02-13 07:00:00,64.94,0.0,0.0
2018-02-14 09:00:00,16.89,4.38,270.0
2018-02-14 10:00:00,15.5,5.33,280.0
2018-02-14 11:00:00,12.7,7.85,290.0
2018-02-14 12:00:00,27.64,8.2,293.0
2018-02-14 13:00:00,38.05,6.18,300.0
2018-02-14 14:00:00,39.97,4.48,290.0
2018-02-14 15:00:00,38.37,4.48,290.0
2018-02-14 16:00:00,57.26,6.18,300.0
2018-02-14 17:00:00,57.15,7.16,308.0
2018-02-14 18:00:00,100.52,7.78,302.0
2018-02-14 19:00:00,79.06,6.9,285.0
2018-02-14 20:00:00,73.73,4.65,277.0
2018-02-14 21:00:00,84.02,3.54,270.0
2018-02-14 22:00:00,112.36,3.86,260.0
2018-02-14 23:00:00,131.06,4.11,261.0
2018-02-15 00:00:00,141.84,4.15,265.0
2018-02-15 01:00:00,157.43,4.29,260.0
2018-02-15 02:00:00,132.57,3.9,264.0
2018-02-15 03:00:00,124.22,3.54,270.0
2018-02-15 04:00:00,103.33,4.29,270.0
2018-02-15 05:00:00,20.23,3.91,270.0
2018-02-15 15:00:00,49.89,8.88,290.0
2018-02-16 07:00:00,61.75,3.15,240.0
2018-02-16 08:00:00,60.8,3.9,246.0
2018-02-16 09:00:00,65.51,4.61,260.0
2018-02-16 10:00:00,48.015,4.29,270.0
2018-02-17 07:00:00,63.46,2.54,227.0
2018-02-17 08:00:00,55.92,3.94,250.0
2018-02-17 09:00:00,54.8,5.62,270.0
2018-02-17 10:00:00,39.66,5.79,270.0
2018-02-17 11:00:00,38.11,7.68,270.0
2018-02-17 12:00:00,60.02,7.91,288.0
2018-02-17 13:00:00,68.67,7.63,305.0
2018-02-17 14:00:00,64.5,8.14,284.0
2018-02-17 15:00:00,75.32,7.78,283.0
2018-02-17 16:00:00,104.29,6.89,295.0
2018-02-17 17:00:00,105.75,5.8,290.0
2018-02-17 18:00:00,97.46,5.73,278.0
2018-02-17 19:00:00,117.37,5.4,266.0
2018-02-17 20:00:00,157.97,1.96,260.0
2018-02-17 21:00:00,220.24,1.13,251.0
2018-02-18 00:00:00,194.99,1.58,240.0
2018-02-18 03:00:00,23.28,1.58,270.0
2018-02-18 04:00:00,88.51,4.35,250.0
2018-02-18 05:00:00,123.1,2.91,240.0
2018-02-18 06:00:00,70.8,0.0,0.0
2018-02-18 07:00:00,0.91,0.0,0.0
2018-02-18 08:00:00,30.47,1.12,270.0
2018-02-18 09:00:00,42.57,3.07,277.0
2018-02-18 10:00:00,45.64,3.86,290.0
2018-02-18 11:00:00,14.59,5.06,281.0
2018-02-18 12:00:00,12.6,6.26,279.0
2018-02-18 13:00:00,53.75,6.18,290.0
2018-02-18 14:00:00,58.88,5.79,310.0
2018-02-18 15:00:00,77.35,6.45,320.0
2018-02-18 16:00:00,89.22,6.15,314.0
2018-02-18 17:00:00,102.87,5.8,311.0
2018-02-18 18:00:00,103.97,6.02,297.0
2018-02-18 19:00:00,149.83,4.35,275.0
2018-02-18 20:00:00,231.22,1.68,251.0
2018-02-18 21:00:00,198.46,0.0,0.0
2018-02-18 22:00:00,178.95,0.0,0.0
2018-02-18 23:00:00,166.14,0.0,0.0
2018-02-19 00:00:00,165.47,0.0,0.0
2018-02-19 01:00:00,234.55,0.0,0.0
2018-02-19 02:00:00,157.16,0.0,0.0
2018-02-19 03:00:00,125.75,0.0,0.0
2018-02-19 04:00:00,91.52,0.0,0.0
2018-02-19 05:00:00,65.7,0.0,0.0
2018-02-19 06:00:00,29.63,1.13,281.0
2018-02-19 07:00:00,33.8,1.13,281.0
2018-02-19 08:00:00,53.79,0.0,0.0
2018-02-19 09:00:00,47.765,1.96,260.0
2018-02-21 00:00:00,173.15,0.0,0.0
2018-02-21 01:00:00,214.97,0.0,0.0
2018-02-21 02:00:00,158.76,0.0,0.0
2018-02-21 03:00:00,118.87,0.0,0.0
2018-02-21 04:00:00,102.66,0.0,0.0
2018-02-21 05:00:00,82.77,0.0,0.0
2018-02-21 06:00:00,68.72,0.0,0.0
2018-02-21 07:00:00,38.6,0.0,0.0
2018-02-21 08:00:00,32.6,0.0,0.0
2018-02-21 09:00:00,73.4,0.0,0.0
2018-02-21 10:00:00,68.47,1.13,120.0
2018-02-21 11:00:00,60.97,1.72,145.0
2018-02-21 12:00:00,54.83,2.13,246.0
2018-02-21 13:00:00,57.33,4.27,264.0
2018-02-21 14:00:00,84.01,2.33,260.0
2018-02-21 15:00:00,158.63,2.33,300.0
2018-02-21 16:00:00,162.19,4.64,295.0
2018-02-21 17:00:00,158.95,3.15,284.0
2018-02-21 18:00:00,140.48,2.38,321.0
2018-02-21 19:00:00,139.25,3.9,335.0
2018-02-21 20:00:00,119.02,1.96,330.0
2018-02-21 21:00:00,164.4,0.0,0.0
2018-02-21 22:00:00,221.47,0.0,0.0
2018-02-21 23:00:00,289.86,0.0,0.0
2018-02-22 01:00:00,199.41,0.0,0.0
2018-02-22 05:00:00,90.89,0.0,0.0
2018-02-22 06:00:00,27.26,0.0,0.0
2018-02-22 07:00:00,19.29,0.0,0.0
2018-02-22 08:00:00,32.4,0.86,260.0
2018-02-22 10:00:00,21.54,2.13,245.0
2018-03-08 19:00:00,207.0,3.19,48.0
2018-03-08 20:00:00,208.0,1.96,71.0
2018-03-08 21:00:00,209.0,1.13,80.0
2018-03-08 22:00:00,208.0,2.72,98.0
2018-03-08 23:00:00,207.0,1.68,110.0
2018-03-09 00:00:00,207.0,1.13,71.0
2018-03-09 01:00:00,205.0,1.13,71.0
2018-03-09 02:00:00,203.0,0.0,0.0
2018-03-09 03:00:00,203.0,0.0,0.0
2018-03-09 04:00:00,208.0,0.0,0.0
2018-03-09 05:00:00,208.0,0.0,0.0
2018-03-09 06:00:00,207.0,0.0,0.0
2018-03-09 19:00:00,200.0,4.98,338.0
2018-03-09 20:00:00,191.0,1.96,350.0
2018-03-09 21:00:00,181.0,1.13,341.0
2018-03-09 22:00:00,172.0,2.7,341.0
2018-03-09 23:00:00,166.0,1.58,341.0
2018-03-10 00:00:00,164.0,1.13,311.0
2018-03-10 01:00:00,156.0,2.66,298.0
2018-03-10 02:00:00,145.0,1.58,290.0
2018-03-10 03:00:00,133.0,1.68,260.0
2018-03-10 04:00:00,126.0,3.14,245.0
2018-03-10 05:00:00,123.0,1.58,230.0
2018-03-10 06:00:00,202.0,1.58,260.0
2018-03-10 19:00:00,98.0,6.07,300.0
2018-03-10 20:00:00,98.0,3.09,311.0
2018-03-10 21:00:00,99.0,2.71,330.0
2018-03-10 22:00:00,101.0,5.02,325.0
2018-03-10 23:00:00,103.0,2.33,320.0
2018-03-11 00:00:00,101.0,2.33,320.0
2018-03-11 01:00:00,101.0,4.04,302.0
2018-03-11 02:00:00,104.0,1.96,281.0
2018-03-11 03:00:00,105.0,1.58,251.0
2018-03-11 04:00:00,102.0,3.15,251.0
2018-03-11 05:00:00,102.0,1.58,251.0
2018-03-11 06:00:00,105.0,1.96,270.0
2018-03-11 19:00:00,125.0,5.02,285.0
2018-03-11 20:00:00,133.0,2.33,290.0
2018-03-11 21:00:00,141.0,1.13,270.0
2018-03-11 22:00:00,146.0,1.13,270.0
2018-03-11 23:00:00,150.0,0.0,0.0
2018-03-12 00:00:00,152.0,0.0,0.0
2018-03-12 01:00:00,157.0,0.0,0.0
2018-03-12 02:00:00,164.0,0.0,0.0
2018-03-12 03:00:00,174.0,0.0,0.0
2018-03-12 04:00:00,177.0,0.0,0.0
2018-03-12 05:00:00,174.0,0.0,0.0
2018-03-12 06:00:00,119.0,1.58,260.0
2018-03-12 19:00:00,164.0,6.09,282.0
2018-03-12 20:00:00,160.0,2.34,270.0
2018-03-12 21:00:00,160.0,1.96,330.0
2018-03-12 22:00:00,162.0,2.43,303.0
2018-03-12 23:00:00,162.0,1.13,251.0
2018-03-13 00:00:00,162.0,0.0,0.0
2018-03-13 01:00:00,163.0,0.0,0.0
2018-03-13 02:00:00,161.0,0.0,0.0
2018-03-13 03:00:00,159.0,0.0,0.0
2018-03-13 04:00:00,160.0,0.0,0.0
2018-03-13 05:00:00,162.0,0.0,0.0
2018-03-13 06:00:00,167.0,1.58,260.0
2018-03-13 19:00:00,157.0,1.13,330.0
2018-03-13 20:00:00,160.0,0.0,0.0
2018-03-13 21:00:00,157.0,1.58,110.0
2018-03-13 22:00:00,154.0,3.15,110.0
2018-03-13 23:00:00,150.0,1.58,110.0
2018-03-14 00:00:00,143.0,0.0,0.0
2018-03-14 01:00:00,136.0,0.0,0.0
2018-03-14 02:00:00,132.0,0.0,0.0
2018-03-14 03:00:00,127.0,0.0,0.0
2018-03-14 04:00:00,123.0,1.96,140.0
2018-03-14 05:00:00,121.0,1.96,140.0
2018-03-14 06:00:00,156.0,1.58,240.0
2018-03-14 19:00:00,129.0,3.33,122.0
2018-03-14 20:00:00,130.0,2.78,134.0
2018-03-14 21:00:00,126.0,0.86,120.0
2018-03-14 22:00:00,120.0,1.68,110.0
2018-03-14 23:00:00,140.0,1.68,110.0
2018-03-15 00:00:00,141.0,1.68,90.0
2018-03-15 01:00:00,141.0,3.34,95.0
2018-03-15 02:00:00,138.0,2.88,124.0
2018-03-15 03:00:00,137.0,3.61,125.0
2018-03-15 04:00:00,135.0,1.21,185.0
2018-03-15 05:00:00,139.0,3.12,252.0
2018-03-15 06:00:00,126.0,2.54,230.0
2018-03-16 23:00:00,118.0,2.7,320.0
2018-03-17 00:00:00,119.0,2.46,290.0
2018-03-17 01:00:00,118.0,2.67,262.0
2018-03-17 02:00:00,117.0,1.13,251.0
2018-03-17 03:00:00,117.0,1.58,240.0
2018-03-17 04:00:00,118.0,3.14,235.0
2018-03-17 05:00:00,120.0,3.06,230.0
2018-03-17 19:00:00,120.0,6.64,313.0
2018-03-17 20:00:00,119.0,2.33,311.0
2018-03-17 21:00:00,123.0,2.33,311.0
2018-03-17 22:00:00,123.0,4.28,315.0
2018-03-17 23:00:00,124.0,1.96,320.0
2018-03-18 00:00:00,124.0,1.58,260.0
2018-03-18 01:00:00,122.0,1.58,260.0
2018-03-18 02:00:00,118.0,0.0,0.0
2018-03-18 03:00:00,116.0,0.0,0.0
2018-03-18 04:00:00,115.0,0.0,0.0
2018-03-18 05:00:00,114.0,0.0,0.0
2018-03-18 06:00:00,120.0,0.0,0.0
2018-03-18 19:00:00,113.0,6.81,330.0
2018-03-18 20:00:00,109.0,4.88,339.0
2018-03-18 21:00:00,101.0,3.21,355.0
2018-03-18 22:00:00,93.0,1.96,11.0
2018-03-18 23:00:00,84.0,0.0,0.0
2018-03-19 00:00:00,77.0,0.0,0.0
2018-03-19 01:00:00,70.0,0.0,0.0
2018-03-19 02:00:00,79.0,0.0,0.0
2018-03-19 03:00:00,102.0,0.0,0.0
2018-03-19 04:00:00,114.0,0.0,0.0
2018-03-19 05:00:00,118.0,0.0,0.0
2018-03-19 06:00:00,114.0,1.13,251.0
2018-03-19 19:00:00,122.0,4.29,320.0
2018-03-19 20:00:00,126.0,1.96,320.0
2018-03-19 21:00:00,132.0,0.0,0.0
2018-03-19 22:00:00,140.0,0.0,0.0
2018-03-19 23:00:00,149.0,0.0,0.0
2018-03-20 00:00:00,156.0,0.0,0.0
2018-03-20 01:00:00,149.0,0.0,0.0
2018-03-20 02:00:00,157.0,0.0,0.0
2018-03-20 03:00:00,155.0,0.0,0.0
2018-03-20 04:00:00,152.0,0.0,0.0
2018-03-20 05:00:00,151.0,0.0,0.0
2018-03-20 06:00:00,122.0,0.0,0.0
2018-03-20 19:00:00,177.0,3.32,48.0
2018-03-20 20:00:00,178.0,1.58,71.0
2018-03-20 21:00:00,182.0,1.13,90.0
2018-03-20 22:00:00,182.0,2.54,114.0
2018-03-20 23:00:00,182.0,1.58,131.0
2018-03-21 00:00:00,181.0,2.34,240.0
2018-03-21 01:00:00,182.0,2.34,240.0
2018-03-21 02:00:00,184.0,0.0,0.0
2018-03-21 03:00:00,186.0,1.58,210.0
2018-03-21 04:00:00,189.0,1.58,210.0
2018-03-21 05:00:00,189.0,0.0,0.0
2018-03-21 06:00:00,172.0,1.58,300.0
2018-03-21 19:00:00,192.0,6.89,324.0
2018-03-21 20:00:00,186.0,5.41,325.0
2018-03-21 21:00:00,175.0,6.08,333.0
2018-03-21 22:00:00,165.0,8.39,335.0
2018-03-21 23:00:00,155.0,4.59,330.0
2018-03-22 00:00:00,147.0,2.33,11.0
